DESCRIPTION,PRODUCT,MATERIAL,GRADE,SURFACE,NESTING_ALGO,CERTS,NOM UNITS,NOM L,ACTUAL L,NOM W,ACTUAL W,NOM H,ACTUAL H,WALL,PACK 1,PACK 2,PACK 3,KGM,BASELINE_SUPPLIER
50x50x5 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,50,,5,1,,,3.48,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
50x50x5 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,50,,5,1,,,3.48,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
50x50x3 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,50,,3,1,,,2.31,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
50x50x3 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,50,,3,1,,,2.31,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
45x45x6 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,45,,45,,6,1,,,3.97,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
45x45x6 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,45,,45,,6,1,,,3.97,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
45x45x5 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,45,,45,,5,1,,,3.1,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
45x45x5 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,45,,45,,5,1,,,3.1,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
45x45x3 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,45,,45,,3,1,,,2.06,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
45x45x3 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,45,,45,,3,1,,,2.06,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
40x40x6 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,40,,40,,6,1,,,3.5,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
40x40x6 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,40,,40,,6,1,,,3.5,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
40x40x5 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,40,,40,,5,1,,,2.73,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
40x40x5 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,40,,40,,5,1,,,2.73,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
40x40x3 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,40,,40,,3,1,,,1.83,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
40x40x3 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,40,,40,,3,1,,,1.83,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
30x30x6 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,30,,30,,6,1,,,2.56,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
30x30x6 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,30,,30,,6,1,,,2.56,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
30x30x5 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,30,,30,,5,1,,,2.01,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
30x30x5 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,30,,30,,5,1,,,2.01,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
30x30x3 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,30,,30,,3,1,,,1.35,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
30x30x3 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,30,,30,,3,1,,,1.35,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
25x25x6 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,25,,25,,6,1,,,2.08,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
25x25x6 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,25,,25,,6,1,,,2.08,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
25x25x5 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,25,,25,,5,1,,,1.65,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
25x25x5 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,25,,25,,5,1,,,1.65,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
25x25x3 EA 9m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,25,,25,,3,1,,,1.12,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
25x25x3 EA 12m,EA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,25,,25,,3,1,,,1.12,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
,,,,,,,,,,,,,,,,,,,
100x75x10 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,75,,100,,10,1,,,12.4,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x75x10 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,75,,100,,10,1,,,12.4,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x75x6 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,75,,100,,8,1,,,10.3,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x75x6 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,75,,100,,8,1,,,10.3,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x75x5 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,75,,100,,6,1,,,7.98,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x75x5 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,75,,100,,6,1,,,7.98,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x8 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,75,,8,1,,,7.23,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x8 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,8,1,,,7.23,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x6 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,75,,6,1,,,5.66,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x6 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,6,1,,,5.66,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x5 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,75,,5,1,,,4.4,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x5 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,5,1,,,4.4,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x50x8 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,65,,8,1,,,6.59,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x50x8 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,65,,8,1,,,6.59,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x50x6 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,65,,6,1,,,5.16,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x50x6 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,65,,6,1,,,5.16,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x50x5 EA 9m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,9000,,50,,65,,5,1,,,4.02,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x50x5 EA 12m,UA,PLAIN_CARBON_STEEL,GR300,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,65,,5,1,,,4.02,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
,,,,,,,,,,,,,,,,,,,
50x25x1.6 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,50,,1.6,1,,,1.75,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
50x25x2.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,50,,2.0,1,,,2.15,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
50x25x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,50,,2.5,1,,,2.62,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
50x25x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,50,,3.0,1,,,3.07,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x35x2.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,35,,65,,2.0,1,,,2.93,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x35x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,35,,65,,2.5,1,,,3.6,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x35x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,35,,65,,3.0,1,,,4.25,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
65x35x4.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,35,,65,,4.0,1,,,5.35,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x25x1.6 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,75,,1.6,1,,,2.38,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x25x2.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,75,,2.0,1,,,2.93,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x25x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,75,,2.5,1,,,3.6,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x25x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,25,,75,,3.0,1,,,4.32,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x1.6 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,1.6,1,,,3.01,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x1.6 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,1.6,1,,,3.01,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x2.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,2.0,1,,,3.72,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,2.0,1,,,3.72,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,2.5,1,,,4.58,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,2.5,1,,,4.58,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,3.0,1,,,5.42,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x4.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,4.0,1,,,6.92,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x5.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,5.0,1,,,8.35,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,75,,5.0,1,,,8.35,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
75x50x6.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,75,,6.0,1,,,9.67,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x1.6 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,1.6,1,,,3.64,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x1.6 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,100,,1.6,1,,,3.64,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x2.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,2.0,1,,,4.5,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,2.5,1,,,5.56,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,100,,2.5,1,,,5.56,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,3.0,1,,,6.6,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,100,,3.0,1,,,6.6,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x3.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,3.5,1,,,7.53,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x3.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,100,,3.5,1,,,7.53,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x4.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,4.0,1,,,8.49,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x4.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,100,,4.0,1,,,8.49,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x5.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,5.0,1,,,10.3,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x5.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,50,,100,,5.0,1,,,10.3,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
100x50x6.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,50,,100,,6.0,1,,,12,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
102x76x3.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,76,,102,,3.5,1,,,9.07,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
102x76x5.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,76,,102,,5.0,1,,,12.5,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
102x76x6.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,76,,102,,6.0,1,,,14.7,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
125x75x2.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,75,,125,,2.0,1,,,6.07,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
125x75x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,75,,125,,2.5,1,,,7.53,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
125x75x2.5 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,75,,125,,2.5,1,,,7.53,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
125x75x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,75,,125,,3.0,1,,,8.96,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
125x75x3.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,12000,,75,,125,,3.0,1,,,8.96,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
125x75x4.0 RHS,RHS,PLAIN_CARBON_STEEL,GR350,NONE,METERAGE,TRUE,MILLIMETERS,8000,,75,,125,,4.0,1,,,11.6,https://www.southernsteel.com.au/wp-content/uploads/2023/03/Southern-Steel-Supplies-Steel-Reference-Guide-Apr-2023-Rev-4.pdf
